,state_abbrev,med_inc,pov_rate,pov_count,county,time,state,fips_county
1717,NE,52534.0,11.4,391.0,Nance County,2020,31,125
1718,NE,55574.0,11.8,769.0,Nemaha County,2020,31,127
1719,NE,60636.0,9.8,399.0,Nuckolls County,2020,31,129
1720,NE,68443.0,8.4,1322.0,Otoe County,2020,31,131
1721,NE,49089.0,12.7,325.0,Pawnee County,2020,31,133
1722,NE,58925.0,10.0,283.0,Perkins County,2020,31,135
1723,NE,61442.0,11.3,993.0,Phelps County,2020,31,137
1724,NE,56484.0,8.2,575.0,Pierce County,2020,31,139
1725,NE,62776.0,6.6,2181.0,Platte County,2020,31,141
1726,NE,59159.0,7.3,370.0,Polk County,2020,31,143
1727,NE,55657.0,9.5,968.0,Red Willow County,2020,31,145
1728,NE,51874.0,9.5,721.0,Richardson County,2020,31,147
1729,NE,48461.0,13.3,180.0,Rock County,2020,31,149
1730,NE,63655.0,8.0,1046.0,Saline County,2020,31,151
1731,NE,83104.0,4.9,9104.0,Sarpy County,2020,31,153
1732,NE,72526.0,5.7,1217.0,Saunders County,2020,31,155
1733,NE,53956.0,12.4,4287.0,Scotts Bluff County,2020,31,157
1734,NE,72456.0,6.8,1087.0,Seward County,2020,31,159
1735,NE,52051.0,13.8,691.0,Sheridan County,2020,31,161
1736,NE,49684.0,11.4,332.0,Sherman County,2020,31,163
1737,NE,51831.0,15.3,183.0,Sioux County,2020,31,165
1738,NE,64087.0,6.9,404.0,Stanton County,2020,31,167
1739,NE,55775.0,9.8,471.0,Thayer County,2020,31,169
1740,NE,55599.0,12.3,91.0,Thomas County,2020,31,171
1741,NE,49148.0,18.2,1299.0,Thurston County,2020,31,173
1742,NE,55542.0,11.2,455.0,Valley County,2020,31,175
1743,NE,78844.0,5.3,1104.0,Washington County,2020,31,177
1744,NE,64569.0,9.5,798.0,Wayne County,2020,31,179
1745,NE,52115.0,10.2,335.0,Webster County,2020,31,181
1746,NE,52154.0,12.4,98.0,Wheeler County,2020,31,183
1747,NE,63249.0,9.3,1175.0,York County,2020,31,185
1748,NV,61650.0,10.3,2581.0,Churchill County,2020,32,001
1749,NV,62496.0,13.2,301418.0,Clark County,2020,32,003
1750,NV,84317.0,8.0,3893.0,Douglas County,2020,32,005
1751,NV,73914.0,11.2,5815.0,Elko County,2020,32,007
1752,NV,35395.0,14.4,127.0,Esmeralda County,2020,32,009
1753,NV,68806.0,10.3,213.0,Eureka County,2020,32,011
1754,NV,72907.0,9.8,1648.0,Humboldt County,2020,32,013
1755,NV,80894.0,9.4,516.0,Lander County,2020,32,015
1756,NV,60180.0,13.2,647.0,Lincoln County,2020,32,017
1757,NV,63162.0,10.1,5814.0,Lyon County,2020,32,019
1758,NV,50069.0,15.4,687.0,Mineral County,2020,32,021
1759,NV,52783.0,14.2,6651.0,Nye County,2020,32,023
1760,NV,65000.0,18.1,880.0,Pershing County,2020,32,027
1761,NV,73271.0,7.8,328.0,Storey County,2020,32,029
1762,NV,75232.0,10.2,47922.0,Washoe County,2020,32,031
1763,NV,57923.0,12.3,1021.0,White Pine County,2020,32,033
1764,NV,58382.0,12.5,6656.0,Carson City,2020,32,510
1765,NH,76105.0,7.4,4472.0,Belknap County,2020,33,001
1766,NH,73073.0,7.5,3633.0,Carroll County,2020,33,003
1767,NH,66398.0,8.8,6379.0,Cheshire County,2020,33,005
1768,NH,49465.0,13.1,3828.0,Coos County,2020,33,007
1769,NH,77022.0,8.6,7217.0,Grafton County,2020,33,009
1770,NH,79222.0,7.1,29194.0,Hillsborough County,2020,33,011
1771,NH,81132.0,6.7,9764.0,Merrimack County,2020,33,013
1772,NH,96775.0,4.6,14099.0,Rockingham County,2020,33,015
1773,NH,72817.0,8.2,10032.0,Strafford County,2020,33,017
1774,NH,65881.0,8.9,3786.0,Sullivan County,2020,33,019
1775,NJ,61377.0,13.8,35571.0,Atlantic County,2020,34,001
1776,NJ,107114.0,6.4,59225.0,Bergen County,2020,34,003
1777,NJ,92471.0,6.0,25900.0,Burlington County,2020,34,005
1778,NJ,71718.0,12.4,61747.0,Camden County,2020,34,007
1779,NJ,75829.0,9.6,8546.0,Cape May County,2020,34,009
1780,NJ,60352.0,13.1,18073.0,Cumberland County,2020,34,011
1781,NJ,65528.0,14.3,111465.0,Essex County,2020,34,013
1782,NJ,87220.0,7.0,20136.0,Gloucester County,2020,34,015
1783,NJ,77323.0,13.1,86854.0,Hudson County,2020,34,017
1784,NJ,113611.0,4.1,4932.0,Hunterdon County,2020,34,019
1785,NJ,87581.0,9.5,33028.0,Mercer County,2020,34,021
1786,NJ,95610.0,7.4,59132.0,Middlesex County,2020,34,023
1787,NJ,104219.0,5.9,35894.0,Monmouth County,2020,34,025
1788,NJ,114103.0,4.7,22653.0,Morris County,2020,34,027
1789,NJ,78181.0,10.5,63592.0,Ocean County,2020,34,029
1790,NJ,64422.0,16.9,83071.0,Passaic County,2020,34,031
1791,NJ,65563.0,12.2,7466.0,Salem County,2020,34,033
1792,NJ,115573.0,4.8,15563.0,Somerset County,2020,34,035
1793,NJ,92739.0,5.4,7486.0,Sussex County,2020,34,037
1794,NJ,83189.0,9.2,50517.0,Union County,2020,34,039
1795,NJ,80412.0,7.3,7539.0,Warren County,2020,34,041
1796,NM,56632.0,15.3,102304.0,Bernalillo County,2020,35,001
1797,NM,27423.0,22.8,820.0,Catron County,2020,35,003
1798,NM,51441.0,19.2,12054.0,Chaves County,2020,35,005
1799,NM,42705.0,25.1,5972.0,Cibola County,2020,35,006
1800,NM,43265.0,17.2,1973.0,Colfax County,2020,35,007
1801,NM,53864.0,14.9,7011.0,Curry County,2020,35,009
1802,NM,42319.0,17.0,282.0,DeBaca County,2020,35,011
1803,NM,46547.0,20.5,44372.0,Dona Ana County,2020,35,013
1804,NM,66199.0,12.8,7379.0,Eddy County,2020,35,015
1805,NM,43557.0,20.0,5266.0,Grant County,2020,35,017
1806,NM,38903.0,22.8,843.0,Guadalupe County,2020,35,019
1807,NM,39913.0,15.1,96.0,Harding County,2020,35,021
1808,NM,41858.0,19.8,796.0,Hidalgo County,2020,35,023
1809,NM,66780.0,12.6,8713.0,Lea County,2020,35,025
1810,NM,49115.0,16.9,3340.0,Lincoln County,2020,35,027
1811,NM,111724.0,3.3,642.0,Los Alamos County,2020,35,028
1812,NM,39233.0,22.3,5187.0,Luna County,2020,35,029
1813,NM,35659.0,32.0,22414.0,McKinley County,2020,35,031
1814,NM,40618.0,19.8,884.0,Mora County,2020,35,033
1815,NM,46735.0,15.5,10168.0,Otero County,2020,35,035
1816,NM,38389.0,22.0,1794.0,Quay County,2020,35,037
1817,NM,47400.0,19.7,7510.0,Rio Arriba County,2020,35,039
1818,NM,46351.0,18.2,3133.0,Roosevelt County,2020,35,041
1819,NM,71991.0,10.4,15305.0,Sandoval County,2020,35,043
1820,NM,44261.0,21.5,26171.0,San Juan County,2020,35,045
1821,NM,40804.0,20.9,5456.0,San Miguel County,2020,35,047
1822,NM,58898.0,12.5,18645.0,Santa Fe County,2020,35,049
1823,NM,36823.0,22.1,2335.0,Sierra County,2020,35,051
1824,NM,39478.0,25.1,4000.0,Socorro County,2020,35,053
1825,NM,43230.0,18.9,6094.0,Taos County,2020,35,055
1826,NM,47266.0,21.4,3164.0,Torrance County,2020,35,057
1827,NM,42676.0,19.0,634.0,Union County,2020,35,059
1828,NM,51564.0,15.5,11697.0,Valencia County,2020,35,061
1829,NY,70629.0,11.3,32736.0,Albany County,2020,36,001
1830,NY,53371.0,15.1,6238.0,Allegany County,2020,36,003
1831,NY,44906.0,24.4,333670.0,Bronx County,2020,36,005
1832,NY,52510.0,18.4,32931.0,Broome County,2020,36,007
1833,NY,51824.0,16.3,11951.0,Cattaraugus County,2020,36,009
1834,NY,59335.0,11.7,8481.0,Cayuga County,2020,36,011
1835,NY,50062.0,14.8,17909.0,Chautauqua County,2020,36,013
1836,NY,54705.0,14.5,11438.0,Chemung County,2020,36,015
1837,NY,52545.0,11.5,5283.0,Chenango County,2020,36,017
1838,NY,59741.0,11.1,8188.0,Clinton County,2020,36,019
1839,NY,66068.0,10.2,5961.0,Columbia County,2020,36,021
1840,NY,60165.0,11.7,5086.0,Cortland County,2020,36,023
1841,NY,54440.0,12.8,5345.0,Delaware County,2020,36,025
1842,NY,79276.0,8.3,22960.0,Dutchess County,2020,36,027
1843,NY,59584.0,13.2,117938.0,Erie County,2020,36,029
1844,NY,57129.0,10.2,3565.0,Essex County,2020,36,031
1845,NY,58709.0,15.9,7016.0,Franklin County,2020,36,033
1846,NY,55405.0,13.9,7184.0,Fulton County,2020,36,035
1847,NY,62641.0,10.2,5631.0,Genesee County,2020,36,037
1848,NY,60163.0,11.2,4961.0,Greene County,2020,36,039
1849,NY,56253.0,8.7,378.0,Hamilton County,2020,36,041
1850,NY,59893.0,12.1,7192.0,Herkimer County,2020,36,043
1851,NY,57570.0,13.1,13411.0,Jefferson County,2020,36,045
1852,NY,70390.0,17.8,446856.0,Kings County,2020,36,047
1853,NY,57897.0,11.4,2942.0,Lewis County,2020,36,049
1854,NY,60947.0,10.3,5828.0,Livingston County,2020,36,051
1855,NY,64379.0,10.4,6878.0,Madison County,2020,36,053
1856,NY,61358.0,13.9,100122.0,Monroe County,2020,36,055
1857,NY,52482.0,11.9,5735.0,Montgomery County,2020,36,057
1858,NY,122730.0,5.7,75628.0,Nassau County,2020,36,059
1859,NY,87745.0,16.3,255059.0,New York County,2020,36,061
1860,NY,54963.0,11.7,23934.0,Niagara County,2020,36,063
1861,NY,58696.0,12.4,26660.0,Oneida County,2020,36,065
1862,NY,63963.0,12.8,56835.0,Onondaga County,2020,36,067
1863,NY,62777.0,8.8,9389.0,Ontario County,2020,36,069
1864,NY,78724.0,10.6,39859.0,Orange County,2020,36,071
1865,NY,57318.0,13.2,4978.0,Orleans County,2020,36,073
1866,NY,58439.0,14.2,15935.0,Oswego County,2020,36,075
1867,NY,58417.0,12.8,6914.0,Otsego County,2020,36,077
1868,NY,104285.0,5.7,5516.0,Putnam County,2020,36,079
1869,NY,78847.0,10.3,226286.0,Queens County,2020,36,081
1870,NY,71457.0,10.4,15925.0,Rensselaer County,2020,36,083
1871,NY,81003.0,10.6,49625.0,Richmond County,2020,36,085
1872,NY,94874.0,14.4,46407.0,Rockland County,2020,36,087
1873,NY,51526.0,14.7,14263.0,St. Lawrence County,2020,36,089
1874,NY,83427.0,6.3,14249.0,Saratoga County,2020,36,091
1875,NY,66292.0,10.9,16562.0,Schenectady County,2020,36,093
1876,NY,59744.0,11.0,3281.0,Schoharie County,2020,36,095
1877,NY,54269.0,11.8,2055.0,Schuyler County,2020,36,097
1878,NY,56929.0,12.1,3802.0,Seneca County,2020,36,099
1879,NY,54794.0,12.1,11291.0,Steuben County,2020,36,101
1880,NY,109084.0,6.1,87692.0,Suffolk County,2020,36,103
1881,NY,63915.0,12.7,9364.0,Sullivan County,2020,36,105
1882,NY,62400.0,9.3,4420.0,Tioga County,2020,36,107
1883,NY,65308.0,12.4,10927.0,Tompkins County,2020,36,109
1884,NY,66060.0,12.7,21559.0,Ulster County,2020,36,111
1885,NY,67359.0,8.9,5614.0,Warren County,2020,36,113
1886,NY,60973.0,11.2,6426.0,Washington County,2020,36,115
1887,NY,62329.0,9.7,8589.0,Wayne County,2020,36,117
1888,NY,103340.0,7.6,71781.0,Westchester County,2020,36,119
1889,NY,59612.0,9.6,3481.0,Wyoming County,2020,36,121
1890,NY,57057.0,12.9,3022.0,Yates County,2020,36,123
1891,NC,53220.0,15.1,24978.0,Alamance County,2020,37,001
1892,NC,53523.0,11.8,4248.0,Alexander County,2020,37,003
1893,NC,39916.0,18.1,2004.0,Alleghany County,2020,37,005
1894,NC,40818.0,20.7,4692.0,Anson County,2020,37,007
1895,NC,44543.0,14.5,3913.0,Ashe County,2020,37,009
1896,NC,50800.0,15.8,2398.0,Avery County,2020,37,011
1897,NC,50253.0,18.1,8434.0,Beaufort County,2020,37,013
1898,NC,41889.0,22.8,3916.0,Bertie County,2020,37,015
1899,NC,43664.0,21.6,7045.0,Bladen County,2020,37,017
1900,NC,64371.0,11.2,16628.0,Brunswick County,2020,37,019
1901,NC,66156.0,13.9,35693.0,Buncombe County,2020,37,021
1902,NC,48729.0,18.4,16166.0,Burke County,2020,37,023
1903,NC,79736.0,8.0,17543.0,Cabarrus County,2020,37,025
1904,NC,50235.0,13.0,10557.0,Caldwell County,2020,37,027
1905,NC,72135.0,7.4,806.0,Camden County,2020,37,029
1906,NC,63475.0,9.3,6394.0,Carteret County,2020,37,031
1907,NC,48070.0,15.4,3287.0,Caswell County,2020,37,033
1908,NC,52737.0,11.6,18349.0,Catawba County,2020,37,035
1909,NC,74747.0,9.6,7186.0,Chatham County,2020,37,037
1910,NC,44449.0,15.1,4337.0,Cherokee County,2020,37,039
1911,NC,45365.0,17.3,2350.0,Chowan County,2020,37,041
1912,NC,44052.0,16.4,1862.0,Clay County,2020,37,043
1913,NC,49041.0,15.0,14524.0,Cleveland County,2020,37,045
1914,NC,40712.0,21.3,11012.0,Columbus County,2020,37,047
1915,NC,53960.0,13.2,12681.0,Craven County,2020,37,049
1916,NC,49160.0,18.5,58933.0,Cumberland County,2020,37,051
1917,NC,73433.0,9.6,2772.0,Currituck County,2020,37,053
1918,NC,72962.0,8.8,3262.0,Dare County,2020,37,055
1919,NC,56067.0,12.0,20044.0,Davidson County,2020,37,057
1920,NC,65418.0,9.6,4121.0,Davie County,2020,37,059
1921,NC,49755.0,18.3,10643.0,Duplin County,2020,37,061
1922,NC,65619.0,11.7,36583.0,Durham County,2020,37,063
1923,NC,45156.0,24.1,12004.0,Edgecombe County,2020,37,065
1924,NC,56158.0,13.0,48382.0,Forsyth County,2020,37,067
1925,NC,54868.0,12.0,8429.0,Franklin County,2020,37,069
1926,NC,60622.0,11.8,26261.0,Gaston County,2020,37,071
1927,NC,57680.0,13.2,1503.0,Gates County,2020,37,073
1928,NC,42057.0,16.6,1382.0,Graham County,2020,37,075
1929,NC,53112.0,15.0,8601.0,Granville County,2020,37,077
1930,NC,47605.0,21.3,3924.0,Greene County,2020,37,079
1931,NC,55577.0,13.3,69163.0,Guilford County,2020,37,081
1932,NC,41098.0,23.9,11495.0,Halifax County,2020,37,083
1933,NC,55586.0,14.4,19195.0,Harnett County,2020,37,085
1934,NC,50492.0,13.6,8503.0,Haywood County,2020,37,087
1935,NC,60550.0,11.0,12915.0,Henderson County,2020,37,089
1936,NC,46632.0,20.7,4279.0,Hertford County,2020,37,091
1937,NC,53728.0,15.0,8207.0,Hoke County,2020,37,093
1938,NC,45548.0,20.0,855.0,Hyde County,2020,37,095
1939,NC,61892.0,9.7,17955.0,Iredell County,2020,37,097
1940,NC,49488.0,16.6,6603.0,Jackson County,2020,37,099
1941,NC,63882.0,11.4,24359.0,Johnston County,2020,37,101
1942,NC,44972.0,18.3,1669.0,Jones County,2020,37,103
1943,NC,57025.0,15.4,9411.0,Lee County,2020,37,105
1944,NC,40586.0,17.2,9459.0,Lenoir County,2020,37,107
1945,NC,56183.0,11.9,10351.0,Lincoln County,2020,37,109
1946,NC,47579.0,15.2,6759.0,McDowell County,2020,37,111
1947,NC,51973.0,12.9,4600.0,Macon County,2020,37,113
1948,NC,49373.0,14.0,2917.0,Madison County,2020,37,115
1949,NC,42264.0,20.1,4424.0,Martin County,2020,37,117
1950,NC,72340.0,11.0,122098.0,Mecklenburg County,2020,37,119
1951,NC,49236.0,14.0,2052.0,Mitchell County,2020,37,121
1952,NC,48522.0,16.0,4200.0,Montgomery County,2020,37,123
1953,NC,69413.0,9.3,9555.0,Moore County,2020,37,125
1954,NC,49883.0,14.9,13775.0,Nash County,2020,37,127
1955,NC,65615.0,10.2,23331.0,New Hanover County,2020,37,129
1956,NC,41630.0,21.7,4046.0,Northampton County,2020,37,131
1957,NC,52885.0,12.5,22293.0,Onslow County,2020,37,133
1958,NC,82732.0,10.3,14297.0,Orange County,2020,37,135
1959,NC,50481.0,14.7,1759.0,Pamlico County,2020,37,137
1960,NC,56654.0,14.0,5364.0,Pasquotank County,2020,37,139
1961,NC,59812.0,12.3,7830.0,Pender County,2020,37,141
1962,NC,50813.0,14.4,1959.0,Perquimans County,2020,37,143
1963,NC,58991.0,13.5,5310.0,Person County,2020,37,145
1964,NC,49955.0,17.1,30096.0,Pitt County,2020,37,147
1965,NC,58607.0,12.0,2492.0,Polk County,2020,37,149
1966,NC,48849.0,14.2,20279.0,Randolph County,2020,37,151
1967,NC,42335.0,21.5,9339.0,Richmond County,2020,37,153
1968,NC,39139.0,26.6,33424.0,Robeson County,2020,37,155
1969,NC,50388.0,13.8,12458.0,Rockingham County,2020,37,157
1970,NC,55398.0,14.4,19964.0,Rowan County,2020,37,159
1971,NC,44004.0,19.1,12614.0,Rutherford County,2020,37,161
1972,NC,45387.0,21.2,13195.0,Sampson County,2020,37,163
1973,NC,33531.0,29.7,9506.0,Scotland County,2020,37,165
1974,NC,53769.0,14.5,8859.0,Stanly County,2020,37,167
1975,NC,59068.0,12.1,5467.0,Stokes County,2020,37,169
1976,NC,47114.0,15.4,10915.0,Surry County,2020,37,171
1977,NC,47559.0,13.9,1931.0,Swain County,2020,37,173
1978,NC,56880.0,12.6,4250.0,Transylvania County,2020,37,175
1979,NC,42260.0,20.8,701.0,Tyrrell County,2020,37,177
1980,NC,90920.0,7.0,16946.0,Union County,2020,37,179
1981,NC,41935.0,21.3,9382.0,Vance County,2020,37,181
1982,NC,88763.0,7.4,82129.0,Wake County,2020,37,183
1983,NC,42808.0,22.8,4242.0,Warren County,2020,37,185
1984,NC,38704.0,24.3,2752.0,Washington County,2020,37,187
1985,NC,54004.0,15.8,8022.0,Watauga County,2020,37,189
1986,NC,52906.0,14.9,18039.0,Wayne County,2020,37,191
1987,NC,46830.0,14.4,9671.0,Wilkes County,2020,37,193
1988,NC,44089.0,21.2,16994.0,Wilson County,2020,37,195
1989,NC,53154.0,12.1,4509.0,Yadkin County,2020,37,197
1990,NC,48662.0,14.9,2677.0,Yancey County,2020,37,199
1991,ND,50673.0,10.8,232.0,Adams County,2020,38,001
1992,ND,52327.0,9.9,975.0,Barnes County,2020,38,003
1993,ND,51189.0,24.2,1627.0,Benson County,2020,38,005
1994,ND,76478.0,10.0,89.0,Billings County,2020,38,007
1995,ND,61841.0,9.7,587.0,Bottineau County,2020,38,009
1996,ND,67067.0,8.9,261.0,Bowman County,2020,38,011
1997,ND,73567.0,7.9,166.0,Burke County,2020,38,013
1998,ND,72170.0,8.6,7934.0,Burleigh County,2020,38,015
1999,ND,61338.0,9.7,17324.0,Cass County,2020,38,017
2000,ND,54270.0,8.5,308.0,Cavalier County,2020,38,019
2001,ND,60682.0,10.2,460.0,Dickey County,2020,38,021
2002,ND,64594.0,10.7,237.0,Divide County,2020,38,023
2003,ND,73722.0,10.0,442.0,Dunn County,2020,38,025
2004,ND,54285.0,11.2,236.0,Eddy County,2020,38,027
2005,ND,49972.0,13.7,430.0,Emmons County,2020,38,029
2006,ND,63234.0,7.9,247.0,Foster County,2020,38,031
2007,ND,57596.0,11.0,185.0,Golden Valley County,2020,38,033
2008,ND,55495.0,12.7,8467.0,Grand Forks County,2020,38,035
2009,ND,48063.0,13.5,297.0,Grant County,2020,38,037
2010,ND,53751.0,9.6,208.0,Griggs County,2020,38,039
2011,ND,53222.0,11.6,267.0,Hettinger County,2020,38,041
2012,ND,49386.0,13.5,332.0,Kidder County,2020,38,043
2013,ND,58302.0,10.9,434.0,LaMoure County,2020,38,045
2014,ND,47908.0,14.5,265.0,Logan County,2020,38,047
2015,ND,59052.0,12.0,677.0,McHenry County,2020,38,049
2016,ND,48839.0,12.2,287.0,McIntosh County,2020,38,051
2017,ND,84705.0,7.5,1130.0,McKenzie County,2020,38,053
2018,ND,70835.0,8.4,782.0,McLean County,2020,38,055
2019,ND,79608.0,8.0,646.0,Mercer County,2020,38,057
2020,ND,71928.0,8.3,2565.0,Morton County,2020,38,059
2021,ND,68465.0,11.0,1150.0,Mountrail County,2020,38,061
2022,ND,53008.0,9.8,265.0,Nelson County,2020,38,063
2023,ND,66708.0,10.7,206.0,Oliver County,2020,38,065
2024,ND,61595.0,7.6,496.0,Pembina County,2020,38,067
2025,ND,50827.0,11.0,406.0,Pierce County,2020,38,069
2026,ND,57984.0,12.2,1335.0,Ramsey County,2020,38,071
2027,ND,65039.0,9.3,464.0,Ransom County,2020,38,073
2028,ND,67054.0,7.7,171.0,Renville County,2020,38,075
2029,ND,65530.0,9.4,1441.0,Richland County,2020,38,077
2030,ND,45178.0,21.3,2983.0,Rolette County,2020,38,079
2031,ND,68769.0,7.4,287.0,Sargent County,2020,38,081
2032,ND,46424.0,16.6,211.0,Sheridan County,2020,38,083
2033,ND,36182.0,28.3,1158.0,Sioux County,2020,38,085
2034,ND,53330.0,13.5,101.0,Slope County,2020,38,087
2035,ND,66105.0,10.0,3145.0,Stark County,2020,38,089
2036,ND,68163.0,7.9,148.0,Steele County,2020,38,091
2037,ND,59948.0,10.6,2007.0,Stutsman County,2020,38,093
2038,ND,57509.0,9.8,203.0,Towner County,2020,38,095
2039,ND,70384.0,7.0,533.0,Traill County,2020,38,097
2040,ND,57557.0,10.6,1084.0,Walsh County,2020,38,099
2041,ND,64346.0,8.9,5829.0,Ward County,2020,38,101
2042,ND,56827.0,10.9,396.0,Wells County,2020,38,103
2043,ND,79483.0,9.6,3665.0,Williams County,2020,38,105
2044,OH,42342.0,20.6,5592.0,Adams County,2020,39,001
2045,OH,52558.0,12.9,12387.0,Allen County,2020,39,003
2046,OH,55699.0,11.4,5835.0,Ashland County,2020,39,005
2047,OH,51252.0,16.5,15354.0,Ashtabula County,2020,39,007
2048,OH,42215.0,22.0,12301.0,Athens County,2020,39,009
2049,OH,69468.0,5.9,2637.0,Auglaize County,2020,39,011
2050,OH,50626.0,12.7,7893.0,Belmont County,2020,39,013
2051,OH,58067.0,13.6,5805.0,Brown County,2020,39,015
2052,OH,69049.0,10.1,37769.0,Butler County,2020,39,017
2053,OH,52065.0,11.6,3061.0,Carroll County,2020,39,019
2054,OH,64142.0,10.1,3839.0,Champaign County,2020,39,021
2055,OH,54507.0,14.3,18577.0,Clark County,2020,39,023
2056,OH,72740.0,9.2,18827.0,Clermont County,2020,39,025
2057,OH,53891.0,11.3,4611.0,Clinton County,2020,39,027
2058,OH,49342.0,13.9,13512.0,Columbiana County,2020,39,029
2059,OH,47794.0,14.9,5343.0,Coshocton County,2020,39,031
2060,OH,45952.0,12.1,4895.0,Crawford County,2020,39,033
2061,OH,55128.0,15.3,183748.0,Cuyahoga County,2020,39,035
2062,OH,57932.0,10.2,5158.0,Darke County,2020,39,037
2063,OH,61816.0,8.5,3132.0,Defiance County,2020,39,039
2064,OH,114423.0,3.7,7876.0,Delaware County,2020,39,041
2065,OH,66252.0,10.9,7837.0,Erie County,2020,39,043
2066,OH,74987.0,7.5,11809.0,Fairfield County,2020,39,045
2067,OH,50125.0,13.8,3859.0,Fayette County,2020,39,047
2068,OH,62643.0,15.4,199428.0,Franklin County,2020,39,049
2069,OH,60550.0,8.3,3422.0,Fulton County,2020,39,051
2070,OH,50642.0,16.1,4646.0,Gallia County,2020,39,053
2071,OH,84510.0,6.2,5752.0,Geauga County,2020,39,055
2072,OH,71673.0,9.0,14570.0,Greene County,2020,39,057
2073,OH,45808.0,13.5,5185.0,Guernsey County,2020,39,059
2074,OH,63919.0,12.7,101099.0,Hamilton County,2020,39,061
2075,OH,61473.0,9.3,6868.0,Hancock County,2020,39,063
2076,OH,45312.0,15.1,4448.0,Hardin County,2020,39,065
2077,OH,49088.0,13.7,2019.0,Harrison County,2020,39,067
2078,OH,64694.0,8.0,2121.0,Henry County,2020,39,069
2079,OH,57155.0,14.9,6357.0,Highland County,2020,39,071
2080,OH,53838.0,14.7,4081.0,Hocking County,2020,39,073
2081,OH,67967.0,8.4,3612.0,Holmes County,2020,39,075
2082,OH,62143.0,9.8,5618.0,Huron County,2020,39,077
2083,OH,49636.0,15.9,5095.0,Jackson County,2020,39,079
2084,OH,49642.0,15.3,9593.0,Jefferson County,2020,39,081
2085,OH,68050.0,10.9,6440.0,Knox County,2020,39,083
2086,OH,69853.0,7.9,17854.0,Lake County,2020,39,085
2087,OH,47299.0,19.8,11521.0,Lawrence County,2020,39,087
2088,OH,68982.0,9.8,17039.0,Licking County,2020,39,089
2089,OH,61797.0,10.1,4513.0,Logan County,2020,39,091
2090,OH,59954.0,11.9,36055.0,Lorain County,2020,39,093
2091,OH,51642.0,17.5,73336.0,Lucas County,2020,39,095
2092,OH,72834.0,9.5,3795.0,Madison County,2020,39,097
2093,OH,48937.0,15.8,34336.0,Mahoning County,2020,39,099
2094,OH,52226.0,14.3,8471.0,Marion County,2020,39,101
2095,OH,79504.0,5.9,10598.0,Medina County,2020,39,103
2096,OH,44622.0,18.8,4215.0,Meigs County,2020,39,105
2097,OH,69588.0,5.5,2240.0,Mercer County,2020,39,107
2098,OH,63699.0,8.0,8534.0,Miami County,2020,39,109
2099,OH,48944.0,14.6,1950.0,Monroe County,2020,39,111
2100,OH,54692.0,14.7,75773.0,Montgomery County,2020,39,113
2101,OH,45698.0,15.0,2104.0,Morgan County,2020,39,115
2102,OH,68159.0,9.0,3137.0,Morrow County,2020,39,117
2103,OH,52457.0,15.0,12643.0,Muskingum County,2020,39,119
2104,OH,52583.0,15.0,1753.0,Noble County,2020,39,121
2105,OH,65582.0,7.7,3049.0,Ottawa County,2020,39,123
2106,OH,62062.0,9.3,1727.0,Paulding County,2020,39,125
2107,OH,56048.0,13.1,4683.0,Perry County,2020,39,127
2108,OH,64412.0,12.5,6746.0,Pickaway County,2020,39,129
2109,OH,46413.0,17.4,4724.0,Pike County,2020,39,131
2110,OH,64250.0,9.9,15339.0,Portage County,2020,39,133
2111,OH,60856.0,8.8,3546.0,Preble County,2020,39,135
2112,OH,72299.0,6.5,2174.0,Putnam County,2020,39,137
2113,OH,52295.0,12.7,14459.0,Richland County,2020,39,139
2114,OH,49543.0,15.0,10636.0,Ross County,2020,39,141
2115,OH,60455.0,10.4,5942.0,Sandusky County,2020,39,143
2116,OH,44297.0,22.8,16161.0,Scioto County,2020,39,145
2117,OH,58129.0,10.4,5449.0,Seneca County,2020,39,147
2118,OH,67582.0,9.3,4417.0,Shelby County,2020,39,149
2119,OH,57364.0,13.2,47524.0,Stark County,2020,39,151
2120,OH,60715.0,12.1,64333.0,Summit County,2020,39,153
2121,OH,48929.0,15.8,30489.0,Trumbull County,2020,39,155
2122,OH,58256.0,11.6,10438.0,Tuscarawas County,2020,39,157
2123,OH,92198.0,5.0,2893.0,Union County,2020,39,159
2124,OH,57863.0,7.4,2045.0,Van Wert County,2020,39,161
2125,OH,49778.0,16.1,2066.0,Vinton County,2020,39,163
2126,OH,90600.0,5.2,12124.0,Warren County,2020,39,165
2127,OH,53450.0,13.4,7772.0,Washington County,2020,39,167
2128,OH,67708.0,9.0,10127.0,Wayne County,2020,39,169
2129,OH,52458.0,10.3,3667.0,Williams County,2020,39,171
2130,OH,67865.0,9.9,12315.0,Wood County,2020,39,173
2131,OH,63516.0,7.0,1500.0,Wyandot County,2020,39,175
2132,OK,36749.0,22.3,4858.0,Adair County,2020,40,001
2133,OK,51157.0,15.7,730.0,Alfalfa County,2020,40,003
2134,OK,42618.0,18.6,2442.0,Atoka County,2020,40,005
2135,OK,61477.0,11.0,565.0,Beaver County,2020,40,007
2136,OK,47625.0,18.8,3667.0,Beckham County,2020,40,009
2137,OK,55643.0,14.5,1350.0,Blaine County,2020,40,011
2138,OK,45213.0,15.9,7577.0,Bryan County,2020,40,013
2139,OK,48380.0,18.3,4874.0,Caddo County,2020,40,015
2140,OK,75452.0,7.6,11342.0,Canadian County,2020,40,017
